City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
624,Oussouye,SN,12.485,-16.5469,78.48,85,100,3.85,overcast clouds,2022-09-14 02:35:26
625,Batagay,RU,67.6333,134.6333,44.58,69,100,0.2,overcast clouds,2022-09-14 02:35:27
626,Tashtagol,RU,52.7657,87.8894,47.3,87,96,2.15,overcast clouds,2022-09-14 02:35:27
627,Kailua,US,21.4022,-157.7394,86.02,69,40,10.36,scattered clouds,2022-09-14 02:35:27
628,Santa Marta,CO,11.2408,-74.199,81.9,79,20,5.75,few clouds,2022-09-14 02:34:31
629,Fort Smith,US,35.3859,-94.3986,75.24,56,0,3.44,clear sky,2022-09-14 02:35:28
630,Gravelbourg,CA,49.8834,-106.5512,57.47,25,100,14.63,overcast clouds,2022-09-14 02:35:28
631,Chazuta,PE,-6.5742,-76.1367,79.65,68,29,1.97,scattered clouds,2022-09-14 02:35:29
632,Sebinkarahisar,TR,40.2883,38.4236,49.24,83,14,3.02,few clouds,2022-09-14 02:35:29
633,Napanee,CA,44.2501,-76.9494,67.84,77,29,8.72,scattered clouds,2022-09-14 02:30:35
634,Quatre Cocos,MU,-20.2078,57.7625,69.1,76,84,6.67,broken clouds,2022-09-14 02:35:30
635,Morgan City,US,29.6994,-91.2068,73.0,74,7,6.55,clear sky,2022-09-14 02:35:30
636,Mchinji,MW,-13.7984,32.8802,59.36,64,58,5.01,broken clouds,2022-09-14 02:35:31
637,Hatillo,PR,18.4863,-66.8254,80.11,92,100,6.49,overcast clouds,2022-09-14 02:35:31
638,Tomatlan,MX,19.9333,-105.25,74.84,97,100,4.92,overcast clouds,2022-09-14 02:35:31
639,Hamilton,US,39.1834,-84.5333,65.25,87,20,4.61,few clouds,2022-09-14 02:35:32
640,Tabory,RU,58.5198,64.5495,45.88,82,63,4.85,broken clouds,2022-09-14 02:35:32
641,Zhigansk,RU,66.7697,123.3711,41.45,65,100,16.91,overcast clouds,2022-09-14 02:35:33
642,North Bend,US,43.4065,-124.2243,65.25,94,100,5.75,fog,2022-09-14 02:30:34
643,San Miguel,SV,13.4833,-88.1833,82.06,74,40,3.44,moderate rain,2022-09-14 02:35:34
644,Esmeraldas,BR,-19.7625,-44.3139,72.46,39,66,8.68,broken clouds,2022-09-14 02:35:34
645,Willowmore,ZA,-33.2926,23.4895,48.42,85,0,5.99,clear sky,2022-09-14 02:35:34
646,Digras,IN,20.1167,77.7167,77.63,85,92,13.06,overcast clouds,2022-09-14 02:35:35
647,Mogadishu,SO,2.0371,45.3438,76.08,88,100,14.56,overcast clouds,2022-09-14 02:34:16
648,Nichinan,JP,31.6,131.3667,87.48,83,44,13.69,scattered clouds,2022-09-14 02:35:36
649,Key West,US,24.5557,-81.7826,86.0,76,0,8.05,thunderstorm,2022-09-14 02:35:26
650,Kotka,FI,60.4664,26.9458,52.86,76,100,24.16,overcast clouds,2022-09-14 02:35:36
651,Sao Felix Do Xingu,BR,-6.6447,-51.995,76.68,55,34,1.43,scattered clouds,2022-09-14 02:35:36
652,Sorland,NO,67.667,12.6934,49.86,86,100,24.18,light rain,2022-09-14 02:35:37
653,Bourail,NC,-21.5667,165.4833,74.98,69,60,7.61,broken clouds,2022-09-14 02:35:37
654,Olinda,BR,-8.0089,-34.8553,78.53,73,40,6.91,scattered clouds,2022-09-14 02:33:13
655,Sergiyevsk,RU,53.9413,51.165,57.16,52,100,12.26,overcast clouds,2022-09-14 02:35:38
656,Motril,ES,36.7507,-3.5179,76.05,72,100,4.9,overcast clouds,2022-09-14 02:35:38
657,Yenagoa,NG,4.9247,6.2642,73.51,97,99,2.77,overcast clouds,2022-09-14 02:35:39
658,Salmo,CA,49.1999,-117.2689,64.89,60,16,3.6,few clouds,2022-09-14 02:35:39
659,Gondanglegi,ID,-7.7479,112.0132,88.75,49,4,12.03,clear sky,2022-09-14 02:35:40
660,Lepaera,HN,14.7833,-88.5833,63.07,98,100,2.82,overcast clouds,2022-09-14 02:35:40
661,Marienburg,PL,54.0359,19.0266,55.89,87,5,10.33,clear sky,2022-09-14 02:32:42
662,Saint-Georges,GD,12.0564,-61.7485,82.08,83,20,5.75,few clouds,2022-09-14 02:35:41
663,Terrace,CA,54.5163,-128.6035,67.91,45,0,5.75,clear sky,2022-09-14 02:35:41
664,Mandiana,GN,10.6333,-8.6833,69.66,96,78,3.11,broken clouds,2022-09-14 02:35:42
665,Qui Nhon,VN,13.7667,109.2333,85.89,68,100,0.65,overcast clouds,2022-09-14 02:35:42
666,Okhotsk,RU,59.3833,143.3,52.11,64,100,12.01,overcast clouds,2022-09-14 02:35:42
667,Zaykovo,RU,57.5613,62.7568,47.05,70,30,2.19,scattered clouds,2022-09-14 02:35:43
668,Mapimi,MX,25.8167,-103.85,77.16,38,45,3.2,scattered clouds,2022-09-14 02:35:43
669,Codrington,AU,-38.2667,141.9667,61.92,61,45,15.66,moderate rain,2022-09-14 02:35:43
670,Deputatskiy,RU,69.3,139.9,38.93,60,100,3.8,overcast clouds,2022-09-14 02:35:44
671,Venustiano Carranza,MX,19.43,-99.0992,66.15,59,75,13.8,broken clouds,2022-09-14 02:32:40
672,Parrita,CR,9.5201,-84.3225,76.84,87,100,4.36,overcast clouds,2022-09-14 02:35:44
673,Aksarka,RU,66.5606,67.7975,44.2,84,100,8.39,overcast clouds,2022-09-14 02:35:45
674,Buenaventura,CO,3.8801,-77.0312,74.64,95,99,1.48,overcast clouds,2022-09-14 02:35:45
675,Pervomayskiy,RU,53.2485,40.2871,50.68,96,98,7.25,overcast clouds,2022-09-14 02:33:23
676,Karasjok,NO,69.4719,25.5112,37.72,92,100,8.12,light rain,2022-09-14 02:35:46
